"172.217.29.195","10.0.10.88","43184","TCP","1484","[TCP Retransmission] [TCP segment of a reassembled PDU]","2661",""
"10.0.10.88","172.217.29.195","80","TCP","54","43184 > 80 [RST] Seq=157 Win=0 Len=0","2662",""
"172.217.29.195","10.0.10.88","43184","TCP","1484","[TCP Retransmission] [TCP segment of a reassembled PDU]","2663",""
"10.0.10.88","172.217.29.195","80","TCP","54","43184 > 80 [RST] Seq=157 Win=0 Len=0","2664",""
"172.217.29.195","10.0.10.88","43184","TCP","66","80 > 43184 [ACK] Seq=11591 Ack=158 Win=43520 Len=0 TSval=2067930893 TSecr=3983018","2665","2660"
"10.0.10.88","172.217.29.195","80","TCP","54","43184 > 80 [RST] Seq=158 Win=0 Len=0","2666",""
"172.217.29.195","10.0.10.88","43184","TCP","1484","[TCP Retransmission] [TCP segment of a reassembled PDU]","2667",""
"10.0.10.88","172.217.29.195","80","TCP","54","43184 > 80 [RST] Seq=157 Win=0 Len=0","2668",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","142","Application Data","2669",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=10697 Ack=10857 Win=1670 Len=0 TSval=3983030 TSecr=3717623656","2670","2669"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","217","Application Data","2671",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=10697 Ack=11008 Win=1670 Len=0 TSval=3983031 TSecr=3717623656","2672","2671"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","112","Application Data","2673",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=10697 Ack=11054 Win=1670 Len=0 TSval=3983031 TSecr=3717623656","2674","2673"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","104","Application Data","2675",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=10697 Ack=11092 Win=1670 Len=0 TSval=3983031 TSecr=3717623656","2676","2675"
"10.0.10.88","151.101.176.207","443","TCP","66","[TCP Previous segment not captured] 33518 > 443 [FIN, ACK] Seq=2 Ack=1 Win=387 Len=0 TSval=3983031 TSecr=561590457","2677",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","112","Application Data","2678",""
"10.0.10.88","10.0.10.1","53","DNS","75","Standard query 0x9575  A mail.google.com","2679",""
"10.0.10.1","10.0.10.88","58983","DNS","118","Standard query response 0x9575  CNAME googlemail.l.google.com A 172.217.29.197","2680",""
"10.0.10.88","172.217.29.197","443","TCP","74","39434 > 443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3983033 TSecr=0 WS=128","2681",""
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=11092 Ack=10743 Win=711 Len=0 TSval=3717623701 TSecr=3983031","2682","2678"
"10.0.10.121","239.255.255.250","1900","SSDP","215","M-SEARCH * HTTP/1.1 ","2683",""
"172.217.29.197","10.0.10.88","39434","TCP","74","443 > 39434 [SYN, ACK] Seq=0 Ack=1 Win=42408 Len=0 MSS=1380 SACK_PERM=1 TSval=2145636223 TSecr=3983033 WS=256","2684","2681"
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3983045 TSecr=2145636223","2685","2684"
"151.101.176.207","10.0.10.88","33518","TLSv1.2","97","[TCP ACKed unseen segment] Encrypted Alert","2686","2677"
"10.0.10.88","151.101.176.207","443","TCP","54","33518 > 443 [RST] Seq=3 Win=0 Len=0","2687",""
"10.0.10.88","172.217.29.197","443","TLSv1.2","265","Client Hello","2688",""
"151.101.176.207","10.0.10.88","33518","TCP","66","443 > 33518 [FIN, ACK] Seq=32 Ack=3 Win=61 Len=0 TSval=561597291 TSecr=3983031","2689",""
"10.0.10.88","151.101.176.207","443","TCP","54","33518 > 443 [RST] Seq=3 Win=0 Len=0","2690",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","119","Application Data","2691",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","197","Application Data","2692",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","104","Application Data","2693",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=10743 Ack=11314 Win=1670 Len=0 TSval=3983055 TSecr=3717623751","2694","2693"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","112","Application Data","2695",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","112","Application Data","2696","2695"
"172.217.29.197","10.0.10.88","39434","TCP","66","443 > 39434 [ACK] Seq=1 Ack=200 Win=43520 Len=0 TSval=2145636275 TSecr=3983045","2697","2688"
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=11360 Ack=10789 Win=711 Len=0 TSval=3717623798 TSecr=3983055","2698","2696"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","1484","Server Hello","2699",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=200 Ack=1419 Win=32128 Len=0 TSval=3983095 TSecr=2145636428","2700","2699"
"172.217.29.197","10.0.10.88","39434","TCP","1484","[TCP segment of a reassembled PDU]","2701",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=200 Ack=2837 Win=35072 Len=0 TSval=3983095 TSecr=2145636428","2702","2701"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","656","Certificate","2703",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=200 Ack=3427 Win=37888 Len=0 TSval=3983095 TSecr=2145636428","2704","2703"
"10.0.10.88","172.217.29.197","443","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request","2705",""
"10.0.10.88","172.217.29.197","443","TLSv1.2","119","Application Data","2706",""
"10.0.10.88","172.217.29.197","443","TLSv1.2","842","Application Data, Application Data, Application Data, Application Data","2707",""
"10.0.10.88","52.165.187.216","443","TCP","66","[TCP Keep-Alive] 47860 > 443 [ACK] Seq=139 Ack=139 Win=245 Len=0 TSval=3983104 TSecr=151081894","2708",""
"172.217.29.197","10.0.10.88","39434","TCP","66","443 > 39434 [ACK] Seq=3427 Ack=293 Win=43520 Len=0 TSval=2145636473 TSecr=3983095","2709","2705"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","369","New Session Ticket, Change Cipher Spec, Hello Request, Hello Request","2710",""
"172.217.29.197","10.0.10.88","39434","TLSv1.2","135","Application Data","2711",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=1122 Ack=3799 Win=40704 Len=0 TSval=3983106 TSecr=2145636474","2712","2711"
"10.0.10.88","172.217.29.197","443","TLSv1.2","104","Application Data","2713",""
"172.217.29.197","10.0.10.88","39434","TCP","66","443 > 39434 [ACK] Seq=3799 Ack=1122 Win=45056 Len=0 TSval=2145636477 TSecr=3983096","2714","2707"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","104","Application Data","2715",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=1160 Ack=3837 Win=40704 Len=0 TSval=3983119 TSecr=2145636478","2716","2715"
"172.217.29.197","10.0.10.88","39434","TCP","66","443 > 39434 [ACK] Seq=3837 Ack=1160 Win=45056 Len=0 TSval=2145636558 TSecr=3983107","2717","2713"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","311","Application Data","2718",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=1160 Ack=4082 Win=43520 Len=0 TSval=3983147 TSecr=2145636633","2719","2718"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","348","Application Data","2720",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=1160 Ack=4364 Win=46336 Len=0 TSval=3983147 TSecr=2145636633","2721","2720"
"172.217.29.197","10.0.10.88","39434","TLSv1.2","104","Application Data","2722",""
"10.0.10.88","172.217.29.197","443","TCP","66","39434 > 443 [ACK] Seq=1160 Ack=4402 Win=46336 Len=0 TSval=3983147 TSecr=2145636633","2723","2722"
"10.0.10.88","172.217.29.197","443","TLSv1.2","108","Application Data","2724",""
"172.217.29.197","10.0.10.88","39434","TLSv1.2","112","Application Data","2725",""
"10.0.10.88","172.217.29.197","443","TLSv1.2","112","Application Data","2726","2725"
"10.0.10.88","10.0.10.1","53","DNS","74","Standard query 0xf566  A www.google.com","2727",""
"172.217.29.197","10.0.10.88","39434","TCP","66","443 > 39434 [ACK] Seq=4448 Ack=1202 Win=45056 Len=0 TSval=2145636681 TSecr=3983147","2728","2724"
"172.217.29.197","10.0.10.88","39434","TCP","66","443 > 39434 [ACK] Seq=4448 Ack=1248 Win=45056 Len=0 TSval=2145636682 TSecr=3983147","2729","2726"
"10.0.10.88","216.58.202.138","443","TLSv1.2","445","Application Data","2730",""
"216.58.202.138","10.0.10.88","47272","TCP","66","443 > 47272 [ACK] Seq=41924 Ack=3033 Win=242 Len=0 TSval=3744923977 TSecr=3983235","2731","2730"
"10.0.10.121","239.255.255.250","1900","SSDP","215","M-SEARCH * HTTP/1.1 ","2732",""
"10.0.10.97","239.255.255.250","1900","SSDP","216","M-SEARCH * HTTP/1.1 ","2733",""
"10.0.10.88","172.217.29.195","443","TLSv1.2","314","Application Data","2734",""
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=11360 Ack=11037 Win=718 Len=0 TSval=3717624751 TSecr=3983293","2735","2734"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","587","Application Data","2736",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=3033 Ack=42445 Win=1444 Len=0 TSval=3983323 TSecr=3744924283","2737","2736"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1484","Application Data","2738",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=3033 Ack=43863 Win=1444 Len=0 TSval=3983325 TSecr=3744924283","2739","2738"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1484","[TCP Previous segment not captured] Application Data","2740",""
"10.0.10.88","216.58.202.138","443","TCP","78","[TCP Dup ACK 2739#1] 47272 > 443 [ACK] Seq=3033 Ack=43863 Win=1444 Len=0 TSval=3983325 TSecr=3744924283 SLE=45281 SRE=46699","2741",""
"216.58.202.138","10.0.10.88","47272","TLSv1.2","105","Application Data","2742",""
"10.0.10.88","216.58.202.138","443","TCP","78","[TCP Dup ACK 2739#2] 47272 > 443 [ACK] Seq=3033 Ack=43863 Win=1444 Len=0 TSval=3983325 TSecr=3744924283 SLE=45281 SRE=46738","2743",""
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1292","Application Data","2744",""
"10.0.10.88","216.58.202.138","443","TCP","78","[TCP Dup ACK 2739#3] 47272 > 443 [ACK] Seq=3033 Ack=43863 Win=1444 Len=0 TSval=3983326 TSecr=3744924283 SLE=45281 SRE=47964","2745",""
"216.58.202.138","10.0.10.88","47272","TLSv1.2","100","Application Data","2746",""
"10.0.10.88","216.58.202.138","443","TCP","78","[TCP Dup ACK 2739#4] 47272 > 443 [ACK] Seq=3033 Ack=43863 Win=1444 Len=0 TSval=3983326 TSecr=3744924283 SLE=45281 SRE=47998","2747",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","213","Application Data","2748",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","143","Application Data","2749",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=11037 Ack=11584 Win=1670 Len=0 TSval=3983326 TSecr=3717624825","2750","2749"
"172.217.29.195","10.0.10.88","38228","TLSv1.2","112","Application Data","2751",""
"172.217.29.195","10.0.10.88","38228","TLSv1.2","104","Application Data","2752",""
"10.0.10.88","172.217.29.195","443","TCP","66","38228 > 443 [ACK] Seq=11037 Ack=11668 Win=1670 Len=0 TSval=3983326 TSecr=3717624825","2753","2752"
"10.0.10.88","172.217.29.195","443","TLSv1.2","112","Application Data","2754",""
"172.217.29.195","10.0.10.88","38228","TCP","66","443 > 38228 [ACK] Seq=11668 Ack=11083 Win=718 Len=0 TSval=3717624884 TSecr=3983326","2755","2754"
"216.58.202.138","10.0.10.88","47272","TLSv1.2","1484","[TCP Retransmission] Application Data","2756",""
"10.0.10.88","216.58.202.138","443","TCP","66","47272 > 443 [ACK] Seq=3033 Ack=47998 Win=1416 Len=0 TSval=3983338 TSecr=3744924342","2757","2746"
"65.55.252.169","10.0.10.88","39830","TLSv1.2","615","Application Data","2758",""
"10.0.10.88","65.55.252.169","443","TCP","66","39830 > 443 [ACK] Seq=5968 Ack=2197 Win=501 Len=0 TSval=3983398 TSecr=148479564","2759","2758"
"10.0.10.52","10.0.10.255","57621","UDP","86","Source port: 57621  Destination port: 57621","2760",""
"Palladiu_3d:da:1a","Broadcast","","ARP","42","Who has 10.0.10.1?  Tell 10.0.10.58","2761",""
"200.132.35.220","10.0.10.88","48044","TCP","66","80 > 48044 [FIN, ACK] Seq=886 Ack=465 Win=30080 Len=0 TSval=84726264 TSecr=3982199","2762",""
"200.132.35.220","10.0.10.88","48058","TCP","66","80 > 48058 [FIN, ACK] Seq=1014 Ack=470 Win=30080 Len=0 TSval=84726265 TSecr=3982201","2763",""
"200.132.35.220","10.0.10.88","48056","TCP","66","80 > 48056 [FIN, ACK] Seq=1048 Ack=473 Win=30080 Len=0 TSval=84726265 TSecr=3982200","2764",""
"200.132.35.220","10.0.10.88","48054","TCP","66","80 > 48054 [FIN, ACK] Seq=915 Ack=463 Win=30080 Len=0 TSval=84726265 TSecr=3982200","2765",""
"200.132.35.220","10.0.10.88","48042","TCP","66","80 > 48042 [FIN, ACK] Seq=4473 Ack=2871 Win=35840 Len=0 TSval=84726266 TSecr=3982212","2766",""
"10.0.10.88","200.132.35.220","80","TCP","66","48044 > 80 [ACK] Seq=465 Ack=887 Win=30976 Len=0 TSval=3983462 TSecr=84726264","2767","2762"
"10.0.10.88","200.132.35.220","80","TCP","66","48042 > 80 [ACK] Seq=2871 Ack=4474 Win=43392 Len=0 TSval=3983464 TSecr=84726266","2768","2766"
"10.0.10.88","200.132.35.220","80","TCP","66","48054 > 80 [ACK] Seq=463 Ack=916 Win=31104 Len=0 TSval=3983464 TSecr=84726265","2769","2765"
"10.0.10.88","200.132.35.220","80","TCP","66","48056 > 80 [ACK] Seq=473 Ack=1049 Win=31360 Len=0 TSval=3983464 TSecr=84726265","2770","2764"
"10.0.10.88","200.132.35.220","80","TCP","66","48058 > 80 [ACK] Seq=470 Ack=1015 Win=31232 Len=0 TSval=3983464 TSecr=84726265","2771","2763"
"10.0.10.88","200.132.35.220","80","TCP","66","48044 > 80 [FIN, ACK] Seq=465 Ack=887 Win=30976 Len=0 TSval=3983476 TSecr=84726264","2772",""
"10.0.10.88","200.132.35.220","80","TCP","66","48054 > 80 [FIN, ACK] Seq=463 Ack=916 Win=31104 Len=0 TSval=3983476 TSecr=84726265","2773",""
"10.0.10.88","200.132.35.220","80","TCP","66","48056 > 80 [FIN, ACK] Seq=473 Ack=1049 Win=31360 Len=0 TSval=3983476 TSecr=84726265","2774",""
"10.0.10.88","200.132.35.220","80","TCP","66","48058 > 80 [FIN, ACK] Seq=470 Ack=1015 Win=31232 Len=0 TSval=3983476 TSecr=84726265","2775",""
"10.0.10.88","200.132.35.220","80","TCP","66","48042 > 80 [FIN, ACK] Seq=2871 Ack=4474 Win=43392 Len=0 TSval=3983476 TSecr=84726266","2776",""
"10.0.10.88","200.132.35.220","80","TCP","74","48068 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3983476 TSecr=0 WS=128","2777",""
"10.0.10.88","200.132.35.220","80","TCP","74","48070 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3983476 TSecr=0 WS=128","2778",""
"10.0.10.88","200.132.35.220","80","TCP","74","48072 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3983476 TSecr=0 WS=128","2779",""
"10.0.10.88","200.132.35.220","80","TCP","74","48074 > 80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3983476 TSecr=0 WS=128","2780",""
"200.132.35.220","10.0.10.88","48044","TCP","66","80 > 48044 [ACK] Seq=887 Ack=466 Win=30080 Len=0 TSval=84726290 TSecr=3983476","2781","2772"
"200.132.35.220","10.0.10.88","48054","TCP","66","80 > 48054 [ACK] Seq=916 Ack=464 Win=30080 Len=0 TSval=84726290 TSecr=3983476","2782","2773"
"200.132.35.220","10.0.10.88","48056","TCP","66","80 > 48056 [ACK] Seq=1049 Ack=474 Win=30080 Len=0 TSval=84726290 TSecr=3983476","2783","2774"
"200.132.35.220","10.0.10.88","48058","TCP","66","80 > 48058 [ACK] Seq=1015 Ack=471 Win=30080 Len=0 TSval=84726290 TSecr=3983476","2784","2775"
"10.0.10.88","200.132.35.220","80","HTTP","458","GET /docencia1/ HTTP/1.1 ","2785",""
"200.132.35.220","10.0.10.88","48042","TCP","66","80 > 48042 [ACK] Seq=4474 Ack=2872 Win=35840 Len=0 TSval=84726290 TSecr=3983476","2786","2776"
"200.132.35.220","10.0.10.88","48068","TCP","74","80 > 48068 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84726290 TSecr=3983476 WS=128","2787","2777"
"10.0.10.88","200.132.35.220","80","TCP","66","48068 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3983477 TSecr=84726290","2788","2787"
"200.132.35.220","10.0.10.88","48072","TCP","74","80 > 48072 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84726290 TSecr=3983476 WS=128","2789","2779"
"10.0.10.88","200.132.35.220","80","TCP","66","48072 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3983477 TSecr=84726290","2790","2789"
"200.132.35.220","10.0.10.88","48070","TCP","74","80 > 48070 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84726290 TSecr=3983476 WS=128","2791","2778"
"10.0.10.88","200.132.35.220","80","TCP","66","48070 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3983477 TSecr=84726290","2792","2791"
"200.132.35.220","10.0.10.88","48074","TCP","74","80 > 48074 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=84726290 TSecr=3983476 WS=128","2793","2780"
"10.0.10.88","200.132.35.220","80","TCP","66","48074 > 80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3983477 TSecr=84726290","2794","2793"
"200.132.35.220","10.0.10.88","48060","TCP","66","80 > 48060 [ACK] Seq=1 Ack=393 Win=30080 Len=0 TSval=84726291 TSecr=3983477","2795","2785"
"200.132.35.220","10.0.10.88","48060","HTTP","482","HTTP/1.1 200 OK  (text/html)","2796",""
"10.0.10.88","200.132.35.220","80","TCP","66","48060 > 80 [ACK] Seq=393 Ack=417 Win=30336 Len=0 TSval=3983478 TSecr=84726291","2797","2796"
"10.0.10.88","65.55.252.169","443","TCP","1494","[TCP segment of a reassembled PDU]","2798",""
"10.0.10.88","65.55.252.169","443","TLSv1.2","627","Application Data","2799",""
"10.0.10.88","172.217.29.206","443","TLSv1.2","194","Application Data","2800",""
"10.0.10.88","172.217.29.206","443","TCP","1434","[TCP segment of a reassembled PDU]","2801",""
"10.0.10.88","172.217.29.206","443","TLSv1.2","264","Application Data","2802",""
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=11517 Ack=16277 Win=769 Len=0 TSval=2028304115 TSecr=3983533","2803","2800"
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=11517 Ack=17645 Win=780 Len=0 TSval=2028304116 TSecr=3983533","2804","2801"
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=11517 Ack=17843 Win=790 Len=0 TSval=2028304116 TSecr=3983533","2805","2802"
"65.55.252.169","10.0.10.88","39830","TCP","66","443 > 39830 [ACK] Seq=2197 Ack=7957 Win=514 Len=0 TSval=148479631 TSecr=3983500","2806","2799"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","152","Application Data","2807",""
"172.217.29.206","10.0.10.88","44582","TLSv1.2","694","Application Data","2808",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=17843 Ack=12231 Win=1444 Len=0 TSval=3983588 TSecr=2028304291","2809","2808"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","230","Application Data","2810",""
"172.217.29.206","10.0.10.88","44582","TLSv1.2","354","Application Data","2811",""
"10.0.10.88","172.217.29.206","443","TCP","66","44582 > 443 [ACK] Seq=17843 Ack=12683 Win=1444 Len=0 TSval=3983592 TSecr=2028304296","2812","2811"
"172.217.29.206","10.0.10.88","44582","TLSv1.2","112","Application Data","2813",""
"10.0.10.88","172.217.29.206","443","TLSv1.2","112","Application Data","2814","2813"
"172.217.29.206","10.0.10.88","44582","TCP","66","443 > 44582 [ACK] Seq=12729 Ack=17889 Win=790 Len=0 TSval=2028304352 TSecr=3983592","2815","2814"
"10.0.10.121","239.255.255.250","1900","SSDP","168","M-SEARCH * HTTP/1.1 ","2816",""
"10.0.10.1","10.0.10.88","46166","DNS","90","Standard query response 0xf566  A 172.217.29.196","2817",""
"10.0.10.88","172.217.29.196","443","TCP","74","56066 > 443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3983909 TSecr=0 WS=128","2818",""
"172.217.29.196","10.0.10.88","56066","TCP","74","443 > 56066 [SYN, ACK] Seq=0 Ack=1 Win=42408 Len=0 MSS=1380 SACK_PERM=1 TSval=4141178881 TSecr=3983909 WS=256","2819","2818"
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3983921 TSecr=4141178881","2820","2819"
"10.0.10.88","172.217.29.196","443","TLSv1.2","264","Client Hello","2821",""
"172.217.29.196","10.0.10.88","56066","TCP","66","443 > 56066 [ACK] Seq=1 Ack=199 Win=43520 Len=0 TSval=4141178925 TSecr=3983921","2822","2821"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","1484","Server Hello","2823",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=199 Ack=1419 Win=32128 Len=0 TSval=3983979 TSecr=4141179080","2824","2823"
"172.217.29.196","10.0.10.88","56066","TCP","1484","[TCP segment of a reassembled PDU]","2825",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=199 Ack=2837 Win=35072 Len=0 TSval=3983980 TSecr=4141179080","2826","2825"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","1010","Certificate","2827",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=199 Ack=3781 Win=37888 Len=0 TSval=3983980 TSecr=4141179080","2828","2827"
"10.0.10.88","172.217.29.196","443","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request","2829",""
"10.0.10.88","172.217.29.196","443","TLSv1.2","119","Application Data","2830",""
"10.0.10.88","172.217.29.196","443","TLSv1.2","366","Application Data, Application Data, Application Data","2831",""
"172.217.29.196","10.0.10.88","56066","TCP","66","443 > 56066 [ACK] Seq=3781 Ack=292 Win=43520 Len=0 TSval=4141179163 TSecr=3983981","2832","2829"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","368","New Session Ticket, Change Cipher Spec, Hello Request, Hello Request","2833",""
"172.217.29.196","10.0.10.88","56066","TLSv1.2","135","Application Data","2834",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=645 Ack=4152 Win=40704 Len=0 TSval=3983993 TSecr=4141179163","2835","2834"
"10.0.10.88","172.217.29.196","443","TLSv1.2","104","Application Data","2836",""
"172.217.29.196","10.0.10.88","56066","TCP","66","443 > 56066 [ACK] Seq=4152 Ack=645 Win=44800 Len=0 TSval=4141179182 TSecr=3983982","2837","2831"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","104","Application Data","2838",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=683 Ack=4190 Win=40704 Len=0 TSval=3984007 TSecr=4141179182","2839","2838"
"172.217.29.196","10.0.10.88","56066","TCP","66","443 > 56066 [ACK] Seq=4190 Ack=683 Win=44800 Len=0 TSval=4141179262 TSecr=3983993","2840","2836"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","282","Application Data","2841",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=683 Ack=4406 Win=43520 Len=0 TSval=3984029 TSecr=4141179312","2842","2841"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","1484","Application Data","2843",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=683 Ack=5824 Win=46464 Len=0 TSval=3984030 TSecr=4141179312","2844","2843"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","356","Application Data","2845",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=683 Ack=6114 Win=49280 Len=0 TSval=3984030 TSecr=4141179312","2846","2845"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","104","Application Data","2847",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=683 Ack=6152 Win=49280 Len=0 TSval=3984030 TSecr=4141179312","2848","2847"
"172.217.29.196","10.0.10.88","56066","TLSv1.2","112","Application Data","2849",""
"10.0.10.88","172.217.29.196","443","TCP","66","56066 > 443 [ACK] Seq=683 Ack=6198 Win=49280 Len=0 TSval=3984030 TSecr=4141179312","2850","2849"
"10.0.10.88","172.217.29.196","443","TLSv1.2","112","Application Data","2851",""
"172.217.29.196","10.0.10.88","56066","TCP","66","443 > 56066 [ACK] Seq=6198 Ack=729 Win=44800 Len=0 TSval=4141179359 TSecr=3984030","2852","2851"
"10.0.10.97","255.255.255.255","50049","UDP","72","Source port: 50050  Destination port: 50049","2853",""
"10.0.10.121","10.0.10.255","57621","UDP","86","Source port: 57621  Destination port: 57621","2854",""
"10.0.10.88","40.77.16.143","443","TCP","66","[TCP Keep-Alive] 51944 > 443 [ACK] Seq=0 Ack=1 Win=29312 Len=0 TSval=3984384 TSecr=70551017","2855",""
"40.77.16.143","10.0.10.88","51944","TCP","66","[TCP Window Update] 443 > 51944 [ACK] Seq=1 Ack=1 Win=131584 Len=0 TSval=70555620 TSecr=3972928","2856",""
"10.0.10.88","40.77.16.143","443","TCP","66","[TCP Keep-Alive] 51942 > 443 [ACK] Seq=2267 Ack=6217 Win=43776 Len=0 TSval=3984513 TSecr=70551420","2857",""
"10.0.10.88","200.132.35.220","80","HTTP","650","POST /docencia1/grafico.php HTTP/1.1  (application/x-www-form-urlencoded)","2858",""
"200.132.35.220","10.0.10.88","48060","HTTP","295","HTTP/1.1 302 Found  (text/html)","2859","2858"
"10.0.10.88","200.132.35.220","80","TCP","66","48060 > 80 [ACK] Seq=977 Ack=646 Win=31360 Len=0 TSval=3984623 TSecr=84727436","2860","2859"
"10.0.10.88","200.132.35.220","80","HTTP","535","GET /docencia1/html.php HTTP/1.1 ","2861",""
"200.132.35.220","10.0.10.88","48060","HTTP","502","HTTP/1.1 200 OK  (text/html)","2862","2861"
"10.0.10.88","10.0.10.1","53","DNS","80","Standard query 0x414e  A beacons.gcp.gvt2.com","2863",""
"10.0.10.88","200.132.35.220","80","HTTP","530","GET /docencia1/NRZ-L.png HTTP/1.1 ","2864","2862"
